	0.03	-0.00	areal	0	0	-4
16:15:16.051 -> euler	7.79	-7.41	19.63	areal	556	2943	353
16:15:16.051 -> euler	7.64	-7.60	19.97	areal	561	2992	391
16:15:16.090 -> euler	7.51	-7.79	20.31	areal	568	3042	428
16:15:16.090 -> euler	7.41	-7.97	20.63	areal	578	3091	464
16:15:16.090 -> euler	7.30	-8.15	20.96	areal	590	3138	497
16:15:16.090 -> euler	7.23	-8.32	21.28	areal	608	3181	528
16:15:16.131 -> euler	7.14	-8.48	21.59	areal	630	3221	560
16:15:16.131 -> euler	7.05	-8.64	21.89	areal	654	3259	591
16:15:16.131 -> euler	6.94	-8.79	22.17	areal	681	3299	621
16:15:16.131 -> euler	6.81	-8.94	22.46	areal	709	3335	654
16:15:16.172 -> euler	6.68	-9.07	22.72	areal	744	3369	683
16:15:16.172 -> euler	6.55	-9.21	22.99	areal	785	3402	713
16:15:16.172 -> euler	6.44	-9.34	23.24	areal	827	3439	737
16:15:16.172 -> euler	6.33	-9.47	23.48	areal	873	3476	754
16:15:16.208 -> euler	6.23	-9.60	23.71	areal	921	3517	769
16:15:16.208 -> euler	6.14	-9.74	23.94	areal	963	3560	783
16:15:16.208 -> euler	6.04	-9.87	24.15	areal	1001	3602	793
16:15:16.208 -> euler	5.96	-10.02	24.37	areal	1031	3645	803
16:15:16.242 -> euler	5.89	-10.16	24.57	areal	1053	3688	815
16:15:16.242 -> euler	5.85	-10.31	24.77	areal	1072	3728	831
16:15:16.242 -> euler	5.82	-10.46	24.97	areal	1089	3767	849
16:15:16.282 -> euler	5.81	-10.62	25.16	areal	1106	3804	865
16:15:16.282 -> euler	5.82	-10.78	25.35	areal	1125	3839	886
16:15:16.282 -> euler	5.85	-10.94	25.54	areal	1145	3863	908
16:15:16.282 -> euler	5.89	-11.11	25.71	areal	1161	3880	931
16:15:16.322 -> euler	5.94	-11.29	25.89	areal	1171	3896	955
16:15:16.322 -> euler	6.02	-11.46	26.06	areal	1175	3912	981
16:15:16.322 -> euler	6.09	-11.64	26.22	areal	1178	3927	1005
16:15:16.322 -> euler	6.18	-11.82	26.37	areal	1180	3940	1027
16:15:16.361 -> euler	6.26	-12.00	26.51	areal	1181	3957	1047
16:15:16.361 -> euler	6.34	-12.18	26.65	areal	1183	3972	1067
16:15:16.361 -> euler	6.42	-12.35	26.77	areal	1186	3988	1087
16:15:16.361 -> euler	6.47	-12.52	26.89	areal	1188	4002	1102
16:15:16.400 -> euler	6.51	-12.68	26.99	areal	1189	4014	1121
16:15:16.400 -> euler	6.53	-12.83	27.09	areal	1191	4023	1140
16:15:16.400 -> euler	6.52	-12.97	27.17	areal	1191	4029	1155
16:15:16.400 -> euler	6.50	-13.11	27.25	areal	1190	4035	1169
16:15:16.450 -> euler	6.45	-13.22	27.32	areal	1183	4042	1179
16:15:16.450 -> euler	6.39	-13.33	27.38	areal	1174	4048	1187
16:15:16.450 -> euler	6.31	-13.42	27.44	areal	1160	4054	1196
16:15:16.450 -> euler	6.22	-13.50	27.49	areal	1144	4060	1202
16:15:16.450 -> euler	6.11	-13.56	27.54	areal	1130	4059	1206
16:15:16.490 -> euler	6.00	-13.59	27.59	areal	1117	4053	1206
16:15:16.490 -> euler	5.89	-13.61	27.64	areal	1109	4050	1205
16:15:16.490 -> euler	5.77	-13.61	27.68	areal	1108	4049	1203
16:15:16.490 -> euler	5.65	-13.58	27.72	areal	1110	4048	1204
16:15:16.531 -> euler	5.54	-13.53	27.76	areal	1113	4046	1203
16:15:16.531 -> euler	5.45	-13.47	27.80	areal	1125	4046	1202
16:15:16.531 -> euler	5.37	-13.40	27.84	areal	1141	4052	1199
16:15:16.531 -> euler	5.29	-13.31	27.88	areal	1169	4058	1196
16:15:16.572 -> euler	5.22	-13.21	27.92	areal	1209	4063	1192
16:15:16.572 -> euler	5.13	-13.11	27.95	areal	1252	4070	1184
16:15:16.572 -> euler	5.04	-12.99	27.99	areal	1300	4072	1177
16:15:16.572 -> euler	4.93	-12.89	28.03	areal	1348	4070	1170
16:15:16.610 -> euler	4.82	-12.79	28.08	areal	1394	4063	1164
16:15:16.610 -> euler	4.72	-12.67	28.12	areal	1477	4043	1166
16:15:16.610 -> euler	4.62	-12.59	28.17	areal	1492	4020	1172
16:15:16.610 -> euler	4.57	-12.51	28.21	areal	1503	4004	1175
16:15:16.652 -> euler	4.54	-12.44	28.25	areal	1500	4000	1172
16:15:16.652 -> euler	4.56	-12.39	28.29	areal	1489	3994	1163
16:15:16.652 -> euler	4.61	-12.35	28.32	areal	1469	3988	1154
16:15:16.652 -> euler	4.70	-12.31	28.35	areal	1438	3987	1146
16:15:16.692 -> euler	4.80	-12.29	28.37	areal	1393	3986	1136
16:15:16.692 -> euler	4.93	-12.27	28.39	areal	1340	3982	1125
16:15:16.692 -> euler	5.07	-12.27	28.39	areal	1285	3973	1117
16:15:16.692 -> euler	5.21	-12.26	28.39	areal	1229	3968	1108
16:15:16.730 -> euler	5.36	-12.26	28.37	areal	1177	3963	1102
16:15:16.730 -> euler	5.51	-12.25	28.35	areal	1131	3959	1098
16:15:16.730 -> euler	5.63	-12.25	28.30	areal	1088	3953	1094
16:15:16.730 -> euler	5.76	-12.24	28.25	areal	1049	3943	1090
16:15:16.772 -> euler	5.87	-12.23	28.18	areal	1014	3934	1082
16:15:16.772 -> euler	5.97	-12.22	28.10	areal	983	3923	1078
16:15:16.772 -> euler	6.05	-12.19	28.01	areal	955	3911	1075
16:15:16.772 -> euler	6.12	-12.17	27.91	areal	932	3899	1073
16:15:16.812 -> euler	6.18	-12.13	27.80	areal	912	3886	1069
16:15:16.812 -> euler	6.23	-12.08	27.67	areal	893	3875	1065
16:15:16.812 -> euler	6.28	-12.03	27.54	areal	872	3865	1057
16:15:16.812 -> euler	6.33	-11.96	27.39	areal	852	3853	1048
16:15:16.852 -> euler	6.37	-11.88	27.25	areal	830	3841	1036
16:15:16.852 -> euler	6.42	-11.79	27.10	areal	808	3828	1022
16:15:16.852 -> euler	6.47	-11.68	26.95	areal	791	3815	1007
16:15:16.852 -> euler	6.51	-11.56	26.79	areal	781	3803	989
16:15:16.889 -> euler	6.54	-11.42	26.63	areal	773	3792	964
16:15:16.889 -> euler	6.57	-11.27	26.46	areal	772	3780	940
16:15:16.889 -> euler	6.59	-11.10	26.29	areal	771	3767	914
16:15:16.889 -> euler	6.58	-10.92	26.12	areal	770	3748	888
16:15:16.933 -> euler	6.57	-10.74	25.94	areal	773	3725	862
16:15:16.933 -> euler	6.53	-10.54	25.77	areal	780	3697	836
16:15:16.933 -> euler	6.46	-10.33	25.59	areal	794	3666	809
16:15:16.933 -> euler	6.37	-10.10	25.41	areal	812	3636	781
16:15:16.971 -> euler	6.27	-9.88	25.21	areal	834	3609	754
16:15:16.971 -> euler	6.18	-9.64	25.02	areal	854	3584	724
16:15:16.971 -> euler	6.11	-9.41	24.83	areal	870	3558	696
16:15:16.971 -> euler	6.05	-9.18	24.63	areal	879	3533	666
16:15:17.013 -> euler	6.01	-8.95	24.43	areal	878	3508	634
16:15:17.013 -> euler	5.97	-8.72	24.24	areal	865	3479	605
16:15:17.013 -> euler	5.94	-8.50	24.03	areal	840	3450	576
16:15:17.013 -> euler	5.94	-8.28	23.83	areal	804	3422	549
16:15:17.050 -> euler	5.95	-8.06	23.62	areal	769	3389	526
16:15:17.050 -> euler	5.99	-7.85	23.42	areal	742	3355	501
16:15:17.050 -> euler	6.04	-7.63	23.21	areal	722	3319	478
16:15:17.050 -> euler	6.08	-7.42	23.01	areal	717	3281	456
16:15:17.091 -> euler	6.11	-7.21	22.80	areal	725	3239	439
16:15:17.091 -> euler	6.11	-7.02	22.59	areal	743	3191	421
16:15:17.091 -> euler	6.09	-6.83	22.39	areal	769	3146	406
16:15:17.091 -> euler	6.04	-6.66	22.17	areal	796	3103	392
16:15:17.131 -> euler	5.98	-6.50	21.95	areal	823	3062	381
16:15:17.131 -> euler	5.90	-6.36	21.73	areal	841	3028	373
16:15:17.131 -> euler	5.83	-6.24	21.51	areal	841	2999	366
16:15:17.131 -> euler	5.78	-6.14	21.28	areal	825	2972	360
16:15:17.171 -> euler	5.77	-6.05	21.06	areal	792	2951	353
16:15:17.171 -> euler	5.79	-5.98	20.84	areal	746	2926	346
16:15:17.171 -> euler	5.86	-5.91	20.63	areal	694	2902	332
16:15:17.171 -> euler	5.98	-5.85	20.43	areal	640	2875	317
16:15:17.207 -> euler	6.14	-5.81	20.22	areal	591	2854	298
16:15:17.207 -> euler	6.32	-5.77	20.02	areal	545	2839	280
16:15:17.207 -> euler	6.54	-5.73	19.82	areal	501	2826	262
16:15:17.250 -> euler	6.76	-5.70	19.63	areal	454	2815	247
16:15:17.250 -> euler	6.97	-5.67	19.44	areal	405	2804	233
16:15:17.250 -> euler	7.17	-5.65	19.25	areal	357	2795	222
16:15:17.250 -> euler	7.37	-5.62	19.06	areal	312	2783	210
16:15:17.250 -> euler	7.54	-5.60	18.87	areal	275	2773	195
16:15:17.292 -> euler	7.71	-5.58	18.68	areal	245	2761	183
16:15:17.292 -> euler	7.87	-5.55	18.49	areal	225	2735	174
16:15:17.292 -> euler	8.04	-5.51	18.31	areal	217	2703	169
16:15:17.292 -> euler	8.21	-5.47	18.13	areal	220	2670	165
16:15:17.332 -> euler	8.38	-5.44	17.95	areal	229	2638	162
16:15:17.332 -> euler	8.57	-5.39	17.77	areal	247	2608	161
16:15:17.332 -> euler	8.77	-5.35	17.58	areal	270	2578	161
16:15:17.332 -> euler	8.98	-5.30	17.38	areal	291	2550	154
16:15:17.372 -> euler	9.19	-5.25	17.18	areal	304	2563	148
16:15:17.372 -> euler	9.38	-5.20	16.98	areal	345	2556	138
16:15:17.372 -> euler	9.55	-5.16	16.78	areal	379	2489	135
16:15:17.372 -> euler	9.65	-5.12	16.59	areal	383	2385	137
16:15:17.412 -> euler	9.66	-5.07	16.39	areal	422	2308	137
16:15:17.412 -> euler	9.59	-5.02	16.18	areal	456	2249	136
16:15:17.412 -> euler	9.43	-4.96	15.96	areal	470	2195	138
16:15:17.412 -> euler	9.24	-4.91	15.73	areal	445	2184	136
16:15:17.452 -> euler	9.04	-4.85	15.49	areal	410	2190	125
16:15:17.452 -> euler	8.86	-4.79	15.26	areal	373	2229	113
16:15:17.452 -> euler	8.72	-4.73	15.03	areal	348	2292	109
16:15:17.452 -> euler	8.62	-4.65	14.84	areal	406	2255	107
16:15:17.493 -> euler	8.54	-4.60	14.68	areal	473	2166	114
16:15:17.493 -> euler	8.48	-4.55	14.51	areal	503	2058	123
16:15:17.493 -> euler	8.47	-4.53	14.36	areal	501	1963	139
16:15:17.493 -> euler	8.50	-4.51	14.19	areal	492	1895	154
16:15:17.534 -> euler	8.59	-4.49	14.03	areal	495	1842	169
16:15:17.534 -> euler	8.75	-4.49	13.85	areal	493	1800	182
16:15:17.534 -> euler	8.99	-4.49	13.68	areal	474	1787	191
16:15:17.534 -> euler	9.30	-4.49	13.50	areal	444	1813	203
16:15:17.573 -> euler	9.65	-4.50	13.31	areal	405	1866	213
16:15:17.573 -> euler	10.02	-4.51	13.14	areal	356	1936	227
16:15:17.573 -> euler	10.40	-4.52	12.98	areal	295	1993	243
16:15:17.573 -> euler	10.77	-4.52	12.83	areal	236	2035	257
16:15:17.613 -> euler	11.12	-4.52	12.71	areal	175	2041	268
16:15:17.613 -> euler	11.48	-4.52	12.61	areal	112	2010	281
16:15:17.613 -> euler	11.85	-4.49	12.52	areal	48	1962	290
16:15:17.613 -> euler	12.21	-4.46	12.43	areal	2	1933	293
16:15:17.652 -> euler	12.58	-4.40	12.34	areal	-35	1930	294
16:15:17.652 -> euler	12.92	-4.34	12.25	areal	-85	1912	294
16:15:17.652 -> euler	13.25	-4.26	12.17	areal	-174	1913	290
16:15:17.652 -> euler	13.55	-4.15	12.08	areal	-212	1915	288
16:15:17.688 -> euler	13.79	-4.02	12.00	areal	-213	1920	288
16:15:17.688 -> euler	14.00	-3.87	11.93	areal	-220	1934	274
16:15:17.688 -> euler	14.13	-3.71	11.86	areal	-218	1978	261
16:15:17.688 -> euler	14.22	-3.54	11.80	areal	-174	1983	256
16:15:17.731 -> euler	14.29	-3.36	11.76	areal	-104	1934	262
16:15:17.731 -> euler	14.34	-3.18	11.73	areal	-34	1851	275
16:15:17.731 -> euler	14.42	-3.01	11.69	areal	18	1762	285
16:15:17.731 -> euler	14.51	-2.85	11.64	areal	56	1698	292
16:15:17.772 -> euler	14.63	-2.70	11.58	areal	70	1660	295
16:15:17.772 -> euler	14.74	-2.56	11.51	areal	68	1640	288
16:15:17.772 -> euler	14.87	-2.42	11.42	areal	68	1617	274
16:15:17.772 -> euler	15.03	-2.29	11.33	areal	68	1615	259
16:15:17.812 -> euler	15.20	-2.16	11.23	areal	62	1647	242
16:15:17.812 -> euler	15.38	-2.05	11.12	areal	54	1708	220
16:15:17.812 -> euler	15.56	-1.95	11.01	areal	42	1785	196
16:15:17.812 -> euler	15.73	-1.86	10.91	areal	30	1854	175
16:15:17.852 -> euler	15.88	-1.79	10.83	areal	2	1895	156
16:15:17.852 -> euler	16.02	-1.73	10.76	areal	-41	1900	139
16:15:17.852 -> euler	16.16	-1.68	10.70	areal	-101	1873	127
16:15:17.852 -> euler	16.31	-1.64	10.66	areal	-164	1830	123
16:15:17.892 -> euler	16.47	-1.59	10.61	areal	-211	1789	124
16:15:17.892 -> euler	16.64	-1.54	10.58	areal	-231	1764	128
16:15:17.892 -> euler	16.81	-1.48	10.54	areal	-220	1755	129
16:15:17.892 -> euler	16.99	-1.42	10.50	areal	-196	1754	128
16:15:17.930 -> euler	17.18	-1.36	10.46	areal	-171	1759	119
16:15:17.930 -> euler	17.37	-1.30	10.42	areal	-147	1769	108
16:15:17.930 -> euler	17.56	-1.25	10.38	areal	-131	1777	91
16:15:17.930 -> euler	17.77	-1.22	10.34	areal	-127	1783	75
16:15:17.982 -> euler	17.99	-1.19	10.30	areal	-137	1787	59
16:15:17.982 -> euler	18.21	-1.18	10.26	areal	-162	1793	47
16:15:17.982 -> euler	18.44	-1.17	10.22	areal	-197	1793	31
16:15:17.982 -> euler	18.66	-1.16	10.18	areal	-230	1794	14
16:15:17.982 -> euler	18.86	-1.16	10.14	areal	-286	1794	-12
16:15:18.018 -> euler	19.02	-1.15	10.10	areal	-325	1809	-41
16:15:18.018 -> euler	19.12	-1.14	10.05	areal	-346	1833	-63
16:15:18.018 -> euler	19.17	-1.12	10.01	areal	-329	1845	-84
16:15:18.018 -> euler	19.16	-1.10	9.97	areal	-291	1868	-99
16:15:18.060 -> euler	19.09	-1.08	9.94	areal	-270	1895	-107
16:15:18.060 -> euler	18.95	-1.07	9.90	areal	-261	1902	-107
16:15:18.060 -> euler	18.75	-1.07	9.88	areal	-254	1890	-100
16:15:18.060 -> euler	18.50	-1.06	9.85	areal	-245	1854	-91
16:15:18.104 -> euler	18.21	-1.06	9.82	areal	-229	1812	-86
16:15:18.104 -> euler	17.91	-1.07	9.81	areal	-211	1764	-84
16:15:18.104 -> euler	17.60	-1.08	9.78	areal	-199	1718	-86
16:15:18.104 -> euler	17.29	-1.09	9.74	areal	-215	1687	-89
16:15:18.140 -> euler	16.96	-1.11	9.70	areal	-278	1666	-84
16:15:18.140 -> euler	16.64	-1.13	9.66	areal	-375	1628	-59
16:15:18.140 -> euler	16.34	-1.13	9.62	areal	-455	1552	-25
16:15:18.140 -> euler	16.06	-1.10	9.58	areal	-463	1426	2
16:15:18.173 -> euler	15.84	-1.05	9.55	areal	-410	1281	15
16:15:18.173 -> euler	15.69	-0.98	9.49	areal	-335	1183	12
16:15:18.173 -> euler	15.60	-0.91	9.40	areal	-227	1161	-14
16:15:18.212 -> euler	15.51	-0.82	9.27	areal	-103	1195	-46
16:15:18.212 -> euler	15.42	-0.74	9.12	areal	-7	1254	-80
16:15:18.212 -> euler	15.27	-0.69	8.95	areal	15	1325	-109
16:15:18.212 -> euler	15.07	-0.65	8.77	areal	-54	1417	-133
16:15:18.250 -> euler	14.82	-0.62	8.59	areal	-146	1503	-157
16:15:18.250 -> euler	14.53	-0.59	8.42	areal	-213	1540	-172
16:15:18.250 -> euler	14.21	-0.55	8.28	areal	-252	1545	-172
16:15:18.250 -> euler	13.89	-0.50	8.14	areal	-242	1529	-156
16:15:18.287 -> euler	13.56	-0.44	8.03	areal	-198	1487	-138
16:15:18.287 -> euler	13.24	-0.38	7.92	areal	-143	1422	-124
16:15:18.287 -> euler	12.94	-0.33	7.82	areal	-96	1350	-124
16:15:18.287 -> euler	12.67	-0.29	7.72	areal	-66	1296	-129
16:15:18.332 -> euler	12.41	-0.24	7.62	areal	-51	1288	-139
16:15:18.332 -> euler	12.13	-0.21	7.51	areal	-42	1317	-146
16:15:18.332 -> euler	11.80	-0.17	7.41	areal	-42	1356	-152
16:15:18.332 -> euler	11.41	-0.13	7.32	areal	-49	1389	-153
16:15:18.382 -> euler	10.96	-0.10	7.25	areal	-50	1410	-152
16:15:18.382 -> euler	10.49	-0.08	7.19	areal	-45	1403	-145
16:15:18.382 -> euler	10.02	-0.05	7.16	areal	-36	1368	-133
16:15:18.382 -> euler	9.56	-0.04	7.15	areal	-27	1322	-131
16:15:18.382 -> euler	9.12	-0.02	7.15	areal	-23	1278	-143
16:15:18.422 -> euler	8.69	-0.01	7.17	areal	-39	1255	-169
16:15:18.422 -> euler	8.26	-0.01	7.19	areal	-56	1227	-197
16:15:18.422 -> euler	7.84	-0.00	7.22	areal	-61	1193	-224
16:15:18.422 -> euler	7.42	0.01	7.26	areal	-64	1162	-246
16:15:18.461 -> euler	7.01	0.01	7.31	areal	-63	1142	-262
16:15:18.461 -> euler	6.61	0.02	7.37	areal	-78	1127	-267
16:15:18.461 -> euler	6.25	0.01	7.43	areal	-103	1108	-264
16:15:18.461 -> euler	5.95	0.02	7.50	areal	-134	1085	-260
16:15:18.502 -> euler	5.70	0.04	7.58	areal	-173	1054	-252
16:15:18.502 -> euler	5.50	0.06	7.66	areal	-217	1026	-241
16:15:18.502 -> euler	5.29	0.09	7.74	areal	-254	1005	-231
16:15:18.502 -> euler	5.06	0.15	7.81	areal	-291	994	-218
16:15:18.543 -> euler	4.75	0.21	7.88	areal	-329	998	-217
16:15:18.543 -> euler	4.35	0.30	7.93	areal	-360	1011	-228
16:15:18.543 -> euler	3.87	0.41	7.98	areal	-384	1020	-247
16:15:18.543 -> euler	3.31	0.54	8.03	areal	-391	1028	-260
16:15:18.582 -> euler	2.69	0.69	8.07	areal	-392	1037	-268
16:15:18.582 -> euler	2.03	0.84	8.11	areal	-393	1048	-279
16:15:18.582 -> euler	1.34	1.01	8.15	areal	-404	1060	-285
16:15:18.582 -> euler	0.65	1.17	8.21	areal	-418	1071	-286
16:15:18.620 -> euler	-0.04	1.35	8.27	areal	-433	1078	-286
16:15:18.620 -> euler	-0.72	1.53	8.34	areal	-447	1078	-281
16:15:18.620 -> euler	-1.40	1.72	8.42	areal	-457	1068	-281
16:15:18.620 -> euler	-2.05	1.91	8.50	areal	-458	1053	-284
16:15:18.661 -> euler	-2.64	2.11	8.60	areal	-453	1038	-286
16:15:18.661 -> euler	-3.17	2.30	8.71	areal	-450	1027	-278
16:15:18.661 -> euler	-3.64	2.50	8.82	areal	-443	1018	-270
16:15:18.661 -> euler	-4.06	2.69	8.93	areal	-444	1021	-256
16:15:18.703 -> euler	-4.46	2.88	9.05	areal	-463	1031	-242
16:15:18.703 -> euler	-4.85	3.07	9.17	areal	-491	1038	-231
16:15:18.703 -> euler	-5.24	3.26	9.30	areal	-517	1043	-226
16:15:18.703 -> euler	-5.63	3.44	9.43	areal	-544	1041	-225
16:15:18.737 -> euler	-6.02	3.64	9.55	areal	-574	1033	-229
16:15:18.737 -> euler	-6.39	3.83	9.69	areal	-596	1017	-235
16:15:18.737 -> euler	-6.72	4.02	9.82	areal	-611	994	-244
16:15:18.770 -> euler	-7.03	4.21	9.94	areal	-619	973	-247
16:15:18.770 -> euler	-7.32	4.39	10.05	areal	-622	956	-247
16:15:18.770 -> euler	-7.61	4.57	10.16	areal	-626	950	-240
16:15:18.770 -> euler	-7.90	4.74	10.26	areal	-627	954	-227
16:15:18.812 -> euler	-8.20	4.89	10.34	areal	-625	964	-212
16:15:18.812 -> euler	-8.49	5.04	10.42	areal	-621	978	-197
16:15:18.812 -> euler	-8.77	5.17	10.49	areal	-619	996	-183
16:15:18.812 -> euler	-9.04	5.28	10.56	areal	-621	1017	-177
16:15:18.852 -> euler	-9.28	5.38	10.62	areal	-624	1037	-173
16:15:18.852 -> euler	-9.50	5.46	10.69	areal	-621	1053	-174
16:15:18.852 -> euler	-9.68	5.52	10.75	areal	-622	1064	-179
16:15:18.852 -> euler	-9.83	5.57	10.81	areal	-626	1070	-182
16:15:18.892 -> euler	-9.92	5.59	10.87	areal	-630	1077	-183
16:15:18.892 -> euler	-9.96	5.58	10.93	areal	-650	1091	-189
16:15:18.892 -> euler	-9.98	5.56	10.98	areal	-671	1106	-192
16:15:18.892 -> euler	-10.00	5.53	11.04	areal	-694	1122	-196
16:15:18.932 -> euler	-10.04	5.46	11.08	areal	-708	1132	-205
16:15:18.932 -> euler	-10.06	5.39	11.12	areal	-706	1132	-217
16:15:18.932 -> euler	-10.00	5.30	11.15	areal	-706	1121	-236
16:15:18.932 -> euler	-9.80	5.19	11.18	areal	-716	1110	-261
16:15:18.972 -> euler	-9.46	5.05	11.21	areal	-727	1105	-285
16:15:18.972 -> euler	-9.06	4.90	11.23	areal	-744	1104	-304
16:15:18.972 -> euler	-8.67	4.74	11.23	areal	-764	1115	-321
16:15:18.972 -> euler	-8.36	4.57	11.22	areal	-782	1132	-338
16:15:19.012 -> euler	-8.18	4.40	11.21	areal	-787	1151	-346
16:15:19.012 -> euler	-8.10	4.23	11.17	areal	-782	1166	-346
16:15:19.012 -> euler	-8.11	4.07	11.14	areal	-766	1174	-344
16:15:19.012 -> euler	-8.14	3.90	11.09	areal	-739	1174	-340
16:15:19.052 -> euler	-8.17	3.74	11.05	areal	-707	1169	-334
16:15:19.052 -> euler	-8.19	3.57	11.00	areal	-676	1163	-328
16:15:19.052 -> euler	-8.18	3.40	10.95	areal	-658	1159	-323
16:15:19.052 -> euler	-8.17	3.23	10.90	areal	-640	1152	-320
16:15:19.092 -> euler	-8.19	3.07	10.85	areal	-617	1140	-319
16:15:19.092 -> euler	-8.27	2.92	10.79	areal	-592	1121	-321
16:15:19.092 -> euler	-8.40	2.76	10.73	areal	-557	1094	-326
16:15:19.092 -> euler	-8.58	2.63	10.67	areal	-517	1063	-330
16:15:19.131 -> euler	-8.81	2.49	10.60	areal	-462	1029	-334
16:15:19.131 -> euler	-9.02	2.36	10.54	areal	-407	998	-330
16:15:19.131 -> euler	-9.20	2.23	10.47	areal	-361	976	-325
16:15:19.131 -> euler	-9.32	2.10	10.40	areal	-325	963	-321
16:15:19.171 -> euler	-9.39	1.96	10.33	areal	-300	958	-313
16:15:19.171 -> euler	-9.44	1.84	10.26	areal	-285	947	-299
16:15:19.171 -> euler	-9.50	1.71	10.19	areal	-271	925	-287
16:15:19.171 -> euler	-9.59	1.60	10.13	areal	-253	891	-279
16:15:19.212 -> euler	-9.71	1.49	10.06	areal	-233	856	-271
16:15:19.212 -> euler	-9.82	1.39	9.99	areal	-221	828	-265
16:15:19.212 -> euler	-9.92	1.29	9.92	areal	-216	813	-260
16:15:19.212 -> euler	-10.02	1.21	9.84	areal	-221	808	-255
16:15:19.252 -> euler	-10.12	1.13	9.76	areal	-240	812	-248
16:15:19.252 -> euler	-10.22	1.07	9.69	areal	-271	816	-238
16:15:19.252 -> euler	-10.35	1.03	9.60	areal	-304	812	-224
16:15:19.252 -> euler	-10.50	1.00	9.53	areal	-326	796	-218
16:15:19.290 -> euler	-10.66	1.00	9.44	areal	-332	757	-220
16:15:19.290 -> euler	-10.83	1.02	9.36	areal	-326	704	-233
16:15:19.290 -> euler	-10.97	1.06	9.27	areal	-314	640	-257
16:15:19.290 -> euler	-11.11	1.12	9.16	areal	-302	572	-288
16:15:19.332 -> euler	-11.25	1.19	9.05	areal	-292	511	-318
16:15:19.332 -> euler	-11.40	1.27	8.92	areal	-288	464	-342
16:15:19.332 -> euler	-11.58	1.36	8.76	areal	-287	438	-362
16:15:19.332 -> euler	-11.79	1.47	8.59	areal	-286	427	-382
16:15:19.372 -> euler	-12.05	1.59	8.41	areal	-289	429	-399
16:15:19.372 -> euler	-12.36	1.72	8.21	areal	-285	442	-414
16:15:19.372 -> euler	-12.70	1.87	8.01	areal	-281	460	-426
16:15:19.372 -> euler	-13.04	2.03	7.80	areal	-277	479	-436
16:15:19.411 -> euler	-13.37	2.20	7.60	areal	-271	496	-444
16:15:19.411 -> euler	-13.71	2.37	7.40	areal	-268	514	-453
16:15:19.411 -> euler	-14.05	2.56	7.21	areal	-272	534	-460
16:15:19.411 -> euler	-14.42	2.75	7.03	areal	-273	553	-465
16:15:19.452 -> euler	-14.80	2.95	6.86	areal	-270	567	-468
16:15:19.452 -> euler	-15.16	3.16	6.71	areal	-261	575	-472
16:15:19.452 -> euler	-15.50	3.37	6.58	areal	-252	577	-480
16:15:19.452 -> euler	-15.79	3.58	6.47	areal	-242	576	-490
16:15:19.492 -> euler	-16.02	3.78	6.38	areal	-244	577	-493
16:15:19.492 -> euler	-16.18	3.98	6.31	areal	-265	577	-493
16:15:19.492 -> euler	-16.27	4.17	6.26	areal	-299	572	-489
16:15:19.492 -> euler	-16.33	4.36	6.24	areal	-341	561	-490
16:15:19.532 -> euler	-16.37	4.54	6.23	areal	-395	539	-498
16:15:19.532 -> euler	-16.38	4.71	6.24	areal	-461	509	-515
16:15:19.532 -> euler	-16.37	4.89	6.27	areal	-534	472	-534
16:15:19.532 -> euler	-16.34	5.06	6.29	areal	-609	431	-558
16:15:19.581 -> euler	-16.32	5.23	6.33	areal	-688	392	-578
16:15:19.581 -> euler	-16.31	5.41	6.37	areal	-769	356	-596
16:15:19.581 -> euler	-16.30	5.57	6.40	areal	-851	328	-602
16:15:19.581 -> euler	-16.29	5.75	6.42	areal	-939	309	-606
16:15:19.581 -> euler	-16.28	5.93	6.44	areal	-1030	299	-604
16:15:19.620 -> euler	-16.30	6.11	6.45	areal	-1118	295	-599
16:15:19.620 -> euler	-16.38	6.31	6.44	areal	-1196	296	-597
16:15:19.620 -> euler	-16.53	6.51	6.43	areal	-1262	300	-589
16:15:19.620 -> euler	-16.75	6.73	6.40	areal	-1318	305	-583
16:15:19.661 -> euler	-17.00	6.96	6.37	areal	-1363	309	-573
16:15:19.661 -> euler	-17.26	7.20	6.32	areal	-1400	311	-559
16:15:19.661 -> euler	-17.51	7.45	6.27	areal	-1438	314	-545
16:15:19.661 -> euler	-17.75	7.70	6.21	areal	-1477	315	-535
16:15:19.700 -> euler	-17.99	7.95	6.13	areal	-1517	312	-524
16:15:19.700 -> euler	-18.26	8.22	6.06	areal	-1554	310	-518
16:15:19.700 -> euler	-18.56	8.49	5.97	areal	-1586	302	-514
16:15:19.700 -> euler	-18.91	8.77	5.87	areal	-1616	294	-511
16:15:19.736 -> euler	-19.29	9.04	5.77	areal	-1647	289	-511
16:15:19.736 -> euler	-19.70	9.31	5.65	areal	-1678	288	-514
16:15:19.736 -> euler	-20.15	9.59	5.53	areal	-1703	289	-518
16:15:19.780 -> euler	-20.65	9.87	5.39	areal	-1723	291	-520
16:15:19.780 -> euler	-21.17	10.13	5.24	areal	-1747	296	-519
16:15:19.780 -> euler	-21.71	10.40	5.10	areal	-1767	305	-517
16:15:19.780 -> euler	-22.24	10.66	4.94	areal	-1791	316	-516
16:15:19.780 -> euler	-22.76	10.91	4.78	areal	-1817	329	-516
16:15:19.823 -> euler	-23.25	11.15	4.63	areal	-1844	348	-520
