	0.02	-0.00	areal	0	0	-4
16:29:19.675 -> euler	-15.01	-4.75	16.82	areal	544	1480	-227
16:29:19.675 -> euler	-14.60	-4.88	16.74	areal	535	1473	-231
16:29:19.717 -> euler	-14.22	-5.00	16.66	areal	550	1465	-234
16:29:19.717 -> euler	-13.88	-5.12	16.56	areal	569	1465	-237
16:29:19.717 -> euler	-13.59	-5.23	16.44	areal	568	1490	-243
16:29:19.717 -> euler	-13.36	-5.34	16.32	areal	551	1525	-244
16:29:19.757 -> euler	-13.20	-5.44	16.19	areal	537	1558	-240
16:29:19.757 -> euler	-13.09	-5.52	16.06	areal	544	1582	-236
16:29:19.757 -> euler	-13.07	-5.60	15.93	areal	568	1586	-236
16:29:19.757 -> euler	-13.13	-5.66	15.80	areal	596	1598	-244
16:29:19.797 -> euler	-13.32	-5.71	15.67	areal	619	1608	-250
16:29:19.797 -> euler	-13.63	-5.76	15.55	areal	631	1604	-254
16:29:19.797 -> euler	-14.05	-5.79	15.43	areal	638	1589	-259
16:29:19.797 -> euler	-14.56	-5.80	15.33	areal	629	1551	-266
16:29:19.834 -> euler	-15.10	-5.81	15.23	areal	620	1492	-273
16:29:19.834 -> euler	-15.59	-5.81	15.14	areal	606	1440	-296
16:29:19.834 -> euler	-16.02	-5.80	15.05	areal	597	1399	-323
16:29:19.834 -> euler	-16.39	-5.77	14.96	areal	600	1357	-351
16:29:19.877 -> euler	-16.71	-5.73	14.89	areal	602	1310	-379
16:29:19.877 -> euler	-17.00	-5.69	14.81	areal	600	1257	-407
16:29:19.877 -> euler	-17.28	-5.63	14.73	areal	599	1201	-432
16:29:19.877 -> euler	-17.65	-5.57	14.66	areal	574	1088	-459
16:29:19.917 -> euler	-18.17	-5.50	14.56	areal	607	1093	-492
16:29:19.917 -> euler	-18.79	-5.42	14.45	areal	651	1071	-523
16:29:19.917 -> euler	-19.43	-5.34	14.35	areal	666	1019	-556
16:29:19.917 -> euler	-20.07	-5.26	14.24	areal	671	972	-582
16:29:19.956 -> euler	-20.70	-5.18	14.14	areal	652	893	-599
16:29:19.956 -> euler	-21.29	-5.10	14.02	areal	630	827	-614
16:29:19.956 -> euler	-21.82	-5.03	13.90	areal	595	776	-623
16:29:19.956 -> euler	-22.30	-4.95	13.75	areal	563	744	-635
16:29:19.999 -> euler	-22.74	-4.86	13.61	areal	515	699	-654
16:29:19.999 -> euler	-23.14	-4.77	13.46	areal	484	658	-670
16:29:19.999 -> euler	-23.55	-4.67	13.31	areal	465	666	-668
16:29:19.999 -> euler	-24.02	-4.57	13.13	areal	427	683	-668
16:29:20.034 -> euler	-24.57	-4.44	12.97	areal	383	676	-677
16:29:20.034 -> euler	-25.16	-4.31	12.81	areal	345	658	-697
16:29:20.034 -> euler	-25.77	-4.17	12.65	areal	309	647	-719
16:29:20.034 -> euler	-26.38	-4.01	12.50	areal	288	649	-728
16:29:20.077 -> euler	-26.98	-3.85	12.35	areal	284	651	-735
16:29:20.077 -> euler	-27.59	-3.68	12.21	areal	259	640	-743
16:29:20.077 -> euler	-28.20	-3.50	12.10	areal	236	618	-752
16:29:20.077 -> euler	-28.80	-3.32	11.99	areal	220	591	-758
16:29:20.117 -> euler	-29.40	-3.13	11.90	areal	194	567	-760
16:29:20.117 -> euler	-30.02	-2.94	11.83	areal	171	552	-764
16:29:20.117 -> euler	-30.65	-2.76	11.76	areal	154	547	-776
16:29:20.117 -> euler	-31.25	-2.58	11.71	areal	171	589	-815
16:29:20.157 -> euler	-31.73	-2.39	11.68	areal	197	607	-827
16:29:20.157 -> euler	-32.04	-2.22	11.68	areal	220	620	-827
16:29:20.157 -> euler	-32.21	-2.05	11.71	areal	231	635	-826
16:29:20.157 -> euler	-32.26	-1.90	11.77	areal	227	647	-819
16:29:20.197 -> euler	-32.24	-1.76	11.86	areal	210	656	-807
16:29:20.197 -> euler	-32.21	-1.62	11.96	areal	179	662	-793
16:29:20.197 -> euler	-32.18	-1.50	12.09	areal	143	667	-778
16:29:20.197 -> euler	-32.17	-1.39	12.24	areal	110	675	-765
16:29:20.234 -> euler	-32.19	-1.27	12.39	areal	74	683	-751
16:29:20.234 -> euler	-32.27	-1.16	12.58	areal	36	665	-722
16:29:20.234 -> euler	-32.44	-1.05	12.77	areal	-16	607	-680
16:29:20.234 -> euler	-32.71	-0.95	12.97	areal	-73	549	-638
16:29:20.275 -> euler	-33.07	-0.85	13.16	areal	-120	491	-596
16:29:20.275 -> euler	-33.47	-0.75	13.35	areal	-138	452	-560
16:29:20.275 -> euler	-33.82	-0.66	13.54	areal	-104	467	-542
16:29:20.275 -> euler	-34.07	-0.57	13.72	areal	-33	502	-537
16:29:20.315 -> euler	-34.18	-0.50	13.92	areal	56	545	-535
16:29:20.315 -> euler	-34.16	-0.45	14.13	areal	142	585	-540
16:29:20.315 -> euler	-34.08	-0.40	14.35	areal	219	628	-545
16:29:20.315 -> euler	-34.00	-0.38	14.59	areal	288	681	-548
16:29:20.352 -> euler	-33.91	-0.37	14.85	areal	353	744	-545
16:29:20.352 -> euler	-33.82	-0.39	15.13	areal	412	807	-538
16:29:20.352 -> euler	-33.67	-0.42	15.42	areal	462	870	-526
16:29:20.352 -> euler	-33.47	-0.46	15.75	areal	494	912	-507
16:29:20.387 -> euler	-33.21	-0.52	16.09	areal	493	934	-476
16:29:20.387 -> euler	-32.92	-0.60	16.45	areal	474	955	-438
16:29:20.387 -> euler	-32.62	-0.70	16.81	areal	429	1001	-394
16:29:20.427 -> euler	-32.27	-0.79	17.18	areal	440	1073	-364
16:29:20.427 -> euler	-31.81	-0.89	17.55	areal	466	1142	-353
16:29:20.427 -> euler	-31.28	-0.99	17.93	areal	468	1217	-346
16:29:20.427 -> euler	-30.77	-1.10	18.32	areal	475	1290	-345
16:29:20.465 -> euler	-30.36	-1.19	18.71	areal	466	1358	-348
16:29:20.465 -> euler	-30.06	-1.28	19.09	areal	464	1439	-354
16:29:20.465 -> euler	-29.84	-1.37	19.47	areal	467	1522	-363
16:29:20.465 -> euler	-29.65	-1.44	19.85	areal	480	1600	-367
16:29:20.498 -> euler	-29.48	-1.49	20.22	areal	489	1657	-372
16:29:20.498 -> euler	-29.34	-1.54	20.59	areal	503	1685	-382
16:29:20.498 -> euler	-29.23	-1.57	20.96	areal	526	1693	-393
16:29:20.534 -> euler	-29.17	-1.59	21.30	areal	539	1695	-400
16:29:20.534 -> euler	-29.14	-1.61	21.64	areal	542	1689	-410
16:29:20.534 -> euler	-29.15	-1.61	21.95	areal	545	1681	-418
16:29:20.534 -> euler	-29.18	-1.62	22.23	areal	556	1677	-426
16:29:20.575 -> euler	-29.26	-1.62	22.49	areal	575	1676	-430
16:29:20.575 -> euler	-29.35	-1.60	22.71	areal	595	1680	-427
16:29:20.575 -> euler	-29.45	-1.59	22.91	areal	616	1694	-416
16:29:20.575 -> euler	-29.55	-1.56	23.08	areal	633	1719	-404
16:29:20.617 -> euler	-29.63	-1.53	23.23	areal	645	1752	-389
16:29:20.617 -> euler	-29.66	-1.49	23.36	areal	657	1790	-371
16:29:20.617 -> euler	-29.67	-1.45	23.47	areal	668	1827	-347
16:29:20.617 -> euler	-29.67	-1.40	23.56	areal	679	1862	-319
16:29:20.650 -> euler	-29.70	-1.34	23.62	areal	691	1894	-296
16:29:20.650 -> euler	-29.78	-1.27	23.68	areal	698	1920	-269
16:29:20.650 -> euler	-29.91	-1.20	23.72	areal	719	1945	-245
16:29:20.693 -> euler	-30.14	-1.11	23.75	areal	735	1966	-216
16:29:20.693 -> euler	-30.39	-1.03	23.78	areal	747	1983	-186
16:29:20.693 -> euler	-30.64	-0.94	23.80	areal	755	2002	-155
16:29:20.693 -> euler	-30.84	-0.85	23.82	areal	756	2032	-127
16:29:20.693 -> euler	-30.99	-0.76	23.84	areal	756	2072	-108
16:29:20.728 -> euler	-31.13	-0.65	23.87	areal	734	2095	-92
16:29:20.728 -> euler	-31.30	-0.54	23.91	areal	727	2115	-81
16:29:20.728 -> euler	-31.54	-0.42	23.95	areal	734	2139	-72
16:29:20.767 -> euler	-31.88	-0.29	24.00	areal	753	2143	-56
16:29:20.767 -> euler	-32.28	-0.14	24.05	areal	783	2164	-21
16:29:20.767 -> euler	-32.70	0.00	24.12	areal	858	2170	-1
16:29:20.767 -> euler	-33.13	0.15	24.21	areal	925	2237	3
16:29:20.813 -> euler	-33.55	0.30	24.31	areal	1017	2178	-18
16:29:20.813 -> euler	-33.92	0.44	24.45	areal	1089	2154	-59
16:29:20.813 -> euler	-34.15	0.56	24.60	areal	1095	2184	-108
16:29:20.813 -> euler	-34.35	0.65	24.76	areal	1077	2190	-163
16:29:20.813 -> euler	-34.58	0.73	24.94	areal	1050	2194	-216
16:29:20.846 -> euler	-34.79	0.80	25.12	areal	1037	2179	-260
16:29:20.846 -> euler	-34.96	0.86	25.31	areal	1039	2158	-288
16:29:20.846 -> euler	-35.11	0.89	25.49	areal	1048	2148	-314
16:29:20.883 -> euler	-35.21	0.92	25.65	areal	1059	2146	-336
16:29:20.883 -> euler	-35.28	0.92	25.82	areal	1085	2136	-357
16:29:20.883 -> euler	-35.32	0.90	25.97	areal	1121	2123	-375
16:29:20.883 -> euler	-35.35	0.86	26.10	areal	1157	2111	-390
16:29:20.918 -> euler	-35.41	0.79	26.21	areal	1185	2104	-403
16:29:20.918 -> euler	-35.49	0.69	26.32	areal	1209	2107	-413
16:29:20.918 -> euler	-35.62	0.57	26.39	areal	1226	2137	-415
16:29:20.957 -> euler	-35.82	0.42	26.45	areal	1238	2180	-406
16:29:20.957 -> euler	-36.12	0.26	26.50	areal	1255	2212	-393
16:29:20.957 -> euler	-36.54	0.09	26.54	areal	1290	2164	-383
16:29:20.957 -> euler	-37.02	-0.09	26.56	areal	1304	2113	-377
16:29:20.995 -> euler	-37.50	-0.29	26.58	areal	1300	2054	-373
16:29:20.995 -> euler	-37.93	-0.50	26.57	areal	1277	1988	-379
16:29:20.995 -> euler	-38.29	-0.73	26.56	areal	1256	1920	-382
16:29:20.995 -> euler	-38.59	-0.95	26.51	areal	1246	1877	-383
16:29:21.045 -> euler	-38.84	-1.19	26.45	areal	1274	1860	-378
16:29:21.045 -> euler	-39.10	-1.42	26.35	areal	1326	1841	-378
16:29:21.045 -> euler	-39.38	-1.66	26.26	areal	1404	1793	-384
16:29:21.045 -> euler	-39.65	-1.89	26.15	areal	1483	1697	-401
16:29:21.045 -> euler	-39.94	-2.15	26.03	areal	1547	1604	-421
16:29:21.086 -> euler	-40.30	-2.44	25.90	areal	1591	1512	-439
16:29:21.086 -> euler	-40.76	-2.73	25.74	areal	1625	1456	-456
16:29:21.086 -> euler	-41.37	-3.05	25.56	areal	1612	1410	-460
16:29:21.086 -> euler	-42.08	-3.38	25.36	areal	1594	1406	-457
16:29:21.125 -> euler	-42.83	-3.70	25.15	areal	1564	1422	-440
16:29:21.125 -> euler	-43.56	-4.02	24.94	areal	1536	1417	-420
16:29:21.125 -> euler	-44.23	-4.31	24.71	areal	1502	1414	-413
16:29:21.125 -> euler	-44.91	-4.58	24.49	areal	1474	1395	-413
16:29:21.167 -> euler	-45.72	-4.83	24.27	areal	1454	1348	-405
16:29:21.167 -> euler	-46.73	-5.05	24.03	areal	1443	1274	-388
16:29:21.167 -> euler	-47.93	-5.23	23.80	areal	1434	1148	-360
16:29:21.167 -> euler	-49.29	-5.39	23.55	areal	1439	994	-326
16:29:21.212 -> euler	-50.67	-5.52	23.30	areal	1415	815	-293
16:29:21.212 -> euler	-51.95	-5.63	23.04	areal	1394	644	-273
16:29:21.212 -> euler	-53.02	-5.72	22.78	areal	1379	496	-266
16:29:21.212 -> euler	-53.86	-5.80	22.52	areal	1361	375	-264
16:29:21.247 -> euler	-54.50	-5.88	22.25	areal	1341	294	-265
16:29:21.247 -> euler	-55.04	-5.95	21.99	areal	1331	237	-271
16:29:21.247 -> euler	-55.54	-6.01	21.72	areal	1315	181	-283
16:29:21.247 -> euler	-56.06	-6.07	21.44	areal	1302	132	-292
16:29:21.287 -> euler	-56.64	-6.11	21.18	areal	1273	74	-294
16:29:21.287 -> euler	-57.26	-6.16	20.90	areal	1248	9	-304
16:29:21.287 -> euler	-57.87	-6.20	20.64	areal	1203	-72	-312
16:29:21.287 -> euler	-58.42	-6.23	20.37	areal	1162	-139	-326
16:29:21.328 -> euler	-58.91	-6.27	20.11	areal	1124	-192	-351
16:29:21.328 -> euler	-59.35	-6.31	19.85	areal	1101	-244	-382
16:29:21.328 -> euler	-59.75	-6.36	19.59	areal	1054	-272	-396
16:29:21.328 -> euler	-60.10	-6.39	19.33	areal	999	-286	-400
16:29:21.368 -> euler	-60.40	-6.44	19.08	areal	948	-290	-408
16:29:21.368 -> euler	-60.59	-6.48	18.83	areal	916	-288	-430
16:29:21.368 -> euler	-60.69	-6.52	18.59	areal	892	-288	-455
16:29:21.368 -> euler	-60.73	-6.54	18.34	areal	878	-292	-484
16:29:21.408 -> euler	-60.80	-6.57	18.11	areal	866	-293	-504
16:29:21.408 -> euler	-60.94	-6.59	17.88	areal	854	-308	-516
16:29:21.408 -> euler	-61.14	-6.60	17.64	areal	858	-341	-523
16:29:21.408 -> euler	-61.38	-6.60	17.43	areal	844	-387	-528
16:29:21.445 -> euler	-61.59	-6.61	17.22	areal	829	-435	-530
16:29:21.445 -> euler	-61.73	-6.62	17.02	areal	809	-482	-528
16:29:21.445 -> euler	-61.75	-6.63	16.84	areal	792	-522	-526
16:29:21.445 -> euler	-61.69	-6.64	16.67	areal	783	-557	-527
16:29:21.487 -> euler	-61.57	-6.66	16.51	areal	767	-577	-536
16:29:21.487 -> euler	-61.46	-6.67	16.36	areal	754	-590	-547
16:29:21.487 -> euler	-61.41	-6.69	16.22	areal	741	-612	-552
16:29:21.487 -> euler	-61.41	-6.72	16.09	areal	686	-618	-555
16:29:21.525 -> euler	-61.44	-6.75	15.99	areal	603	-592	-544
16:29:21.525 -> euler	-61.39	-6.77	15.87	areal	627	-595	-539
16:29:21.525 -> euler	-61.21	-6.79	15.78	areal	648	-569	-557
16:29:21.525 -> euler	-60.90	-6.79	15.71	areal	655	-560	-578
16:29:21.568 -> euler	-60.56	-6.80	15.65	areal	641	-571	-594
16:29:21.568 -> euler	-60.32	-6.80	15.60	areal	631	-586	-603
16:29:21.568 -> euler	-60.19	-6.79	15.56	areal	607	-607	-601
16:29:21.568 -> euler	-60.12	-6.78	15.53	areal	586	-629	-586
16:29:21.606 -> euler	-60.05	-6.77	15.50	areal	569	-640	-565
16:29:21.606 -> euler	-59.95	-6.75	15.48	areal	558	-650	-550
16:29:21.606 -> euler	-59.83	-6.73	15.45	areal	554	-651	-538
16:29:21.606 -> euler	-59.73	-6.70	15.44	areal	548	-647	-530
16:29:21.645 -> euler	-59.66	-6.66	15.43	areal	549	-638	-524
16:29:21.645 -> euler	-59.63	-6.62	15.42	areal	548	-627	-516
16:29:21.645 -> euler	-59.62	-6.58	15.42	areal	544	-614	-509
16:29:21.645 -> euler	-59.58	-6.52	15.43	areal	538	-598	-504
16:29:21.695 -> euler	-59.54	-6.46	15.44	areal	535	-580	-499
16:29:21.695 -> euler	-59.49	-6.39	15.46	areal	528	-564	-499
16:29:21.695 -> euler	-59.43	-6.31	15.48	areal	523	-550	-501
16:29:21.695 -> euler	-59.40	-6.23	15.50	areal	520	-545	-506
16:29:21.695 -> euler	-59.39	-6.13	15.54	areal	522	-546	-510
16:29:21.737 -> euler	-59.35	-6.03	15.57	areal	525	-549	-517
16:29:21.737 -> euler	-59.31	-5.93	15.61	areal	525	-552	-522
16:29:21.737 -> euler	-59.23	-5.83	15.65	areal	524	-549	-531
16:29:21.737 -> euler	-59.15	-5.72	15.69	areal	523	-544	-541
16:29:21.777 -> euler	-59.08	-5.62	15.73	areal	523	-536	-550
16:29:21.777 -> euler	-59.04	-5.52	15.77	areal	525	-524	-559
16:29:21.777 -> euler	-59.00	-5.42	15.80	areal	527	-508	-568
16:29:21.777 -> euler	-58.96	-5.33	15.84	areal	529	-491	-575
16:29:21.818 -> euler	-58.93	-5.23	15.88	areal	527	-474	-578
16:29:21.818 -> euler	-58.87	-5.14	15.92	areal	528	-460	-581
16:29:21.818 -> euler	-58.84	-5.06	15.97	areal	527	-443	-582
16:29:21.818 -> euler	-58.81	-4.97	16.01	areal	527	-426	-583
16:29:21.857 -> euler	-58.79	-4.89	16.05	areal	534	-409	-584
16:29:21.857 -> euler	-58.77	-4.82	16.10	areal	551	-387	-578
16:29:21.857 -> euler	-58.72	-4.75	16.15	areal	571	-361	-572
16:29:21.857 -> euler	-58.65	-4.68	16.21	areal	593	-332	-564
16:29:21.898 -> euler	-58.55	-4.63	16.29	areal	618	-300	-555
16:29:21.898 -> euler	-58.43	-4.57	16.38	areal	640	-267	-547
16:29:21.898 -> euler	-58.28	-4.53	16.49	areal	665	-233	-539
16:29:21.898 -> euler	-58.15	-4.48	16.61	areal	692	-193	-529
16:29:21.933 -> euler	-58.02	-4.44	16.76	areal	719	-154	-520
16:29:21.933 -> euler	-57.91	-4.41	16.92	areal	747	-124	-511
16:29:21.933 -> euler	-57.81	-4.38	17.10	areal	778	-101	-504
16:29:21.933 -> euler	-57.70	-4.36	17.31	areal	806	-90	-499
16:29:21.977 -> euler	-57.56	-4.34	17.55	areal	830	-85	-492
16:29:21.977 -> euler	-57.41	-4.33	17.80	areal	847	-80	-488
16:29:21.977 -> euler	-57.24	-4.33	18.08	areal	862	-77	-486
16:29:21.977 -> euler	-57.10	-4.34	18.37	areal	888	-72	-483
16:29:22.017 -> euler	-57.01	-4.36	18.67	areal	915	-61	-478
16:29:22.017 -> euler	-56.97	-4.39	19.00	areal	931	-47	-466
16:29:22.017 -> euler	-57.02	-4.43	19.34	areal	980	-58	-451
16:29:22.017 -> euler	-57.14	-4.48	19.70	areal	998	-61	-432
16:29:22.057 -> euler	-57.36	-4.53	20.07	areal	1029	-71	-412
16:29:22.057 -> euler	-57.68	-4.59	20.47	areal	1064	-86	-387
16:29:22.057 -> euler	-58.13	-4.66	20.89	areal	1115	-105	-358
16:29:22.057 -> euler	-58.68	-4.73	21.33	areal	1166	-114	-330
16:29:22.097 -> euler	-59.31	-4.81	21.79	areal	1203	-130	-304
16:29:22.097 -> euler	-60.05	-4.89	22.30	areal	1244	-136	-272
16:29:22.097 -> euler	-60.90	-4.96	22.83	areal	1297	-145	-237
16:29:22.097 -> euler	-61.88	-5.03	23.38	areal	1381	-161	-198
16:29:22.134 -> euler	-63.01	-5.09	23.97	areal	1399	-203	-159
16:29:22.134 -> euler	-64.27	-5.17	24.61	areal	1384	-231	-123
16:29:22.134 -> euler	-65.52	-5.22	25.26	areal	1462	-233	-93
16:29:22.134 -> euler	-66.66	-5.26	25.95	areal	1581	-214	-64
16:29:22.176 -> euler	-67.64	-5.30	26.69	areal	1662	-185	-30
16:29:22.176 -> euler	-68.44	-5.32	27.48	areal	1820	-149	4
16:29:22.176 -> euler	-69.07	-5.32	28.33	areal	1987	-107	25
16:29:22.176 -> euler	-69.53	-5.32	29.24	areal	2167	-64	36
16:29:22.215 -> euler	-69.87	-5.32	30.22	areal	2340	-21	49
16:29:22.215 -> euler	-70.16	-5.31	31.26	areal	2507	24	68
16:29:22.215 -> euler	-70.46	-5.30	32.36	areal	2673	56	86
16:29:22.215 -> euler	-70.80	-5.30	33.51	areal	2864	65	125
16:29:22.253 -> euler	-71.11	-5.30	34.72	areal	3036	63	177
16:29:22.253 -> euler	-71.32	-5.31	35.98	areal	3201	86	239
16:29:22.253 -> euler	-71.37	-5.33	37.30	areal	3352	133	308
16:29:22.295 -> euler	-71.28	-5.36	38.68	areal	3475	198	383
16:29:22.295 -> euler	-71.08	-5.40	40.09	areal	3628	255	461
16:29:22.295 -> euler	-70.87	-5.44	41.55	areal	3844	256	529
16:29:22.295 -> euler	-70.71	-5.48	43.03	areal	4087	260	582
16:29:22.295 -> euler	-70.61	-5.57	44.56	areal	4270	372	661
16:29:22.344 -> euler	-70.49	-5.67	46.13	areal	4395	500	773
16:29:22.344 -> euler	-70.34	-5.76	47.74	areal	4493	612	920
16:29:22.344 -> euler	-70.19	-5.85	49.35	areal	4546	707	1078
16:29:22.344 -> euler	-70.11	-5.93	50.98	areal	4584	801	1240
16:29:22.344 -> euler	-70.12	-6.00	52.60	areal	4608	875	1412
16:29:22.382 -> euler	-70.24	-6.06	54.20	areal	4680	921	1593
16:29:22.382 -> euler	-70.44	-6.10	55.79	areal	4777	949	1779
16:29:22.382 -> euler	-70.67	-6.12	57.36	areal	4922	983	1970
16:29:22.382 -> euler	-70.90	-6.12	58.92	areal	5047	1036	2170
16:29:22.416 -> euler	-71.16	-6.11	60.47	areal	5168	1092	2378
16:29:22.416 -> euler	-71.51	-6.07	62.00	areal	5296	1139	2593
16:29:22.416 -> euler	-71.96	-5.99	63.51	areal	5436	1186	2815
16:29:22.452 -> euler	-72.51	-5.89	65.01	areal	5575	1224	3038
16:29:22.452 -> euler	-73.13	-5.76	66.50	areal	5700	1263	3264
16:29:22.452 -> euler	-73.77	-5.58	67.97	areal	5834	1308	3487
16:29:22.495 -> euler	-74.40	-5.35	69.43	areal	5947	1328	3714
16:29:22.495 -> euler	-75.11	-5.08	70.87	areal	6113	1343	3938
16:29:22.495 -> euler	-75.83	-4.77	72.31	areal	6220	1330	4170
16:29:22.495 -> euler	-76.45	-4.40	73.73	areal	6316	1291	4390
16:29:22.495 -> euler	-76.94	-3.99	75.16	areal	6430	1275	4608
16:29:22.535 -> euler	-77.33	-3.55	76.58	areal	6541	1267	4820
16:29:22.535 -> euler	-77.67	-3.07	78.00	areal	6634	1251	5028
16:29:22.535 -> euler	-78.04	-2.56	79.40	areal	6693	1232	5241
16:29:22.535 -> euler	-78.43	-2.01	80.80	areal	6796	1181	5446
16:29:22.576 -> euler	-78.81	-1.44	82.18	areal	6861	1119	5652
16:29:22.576 -> euler	-79.19	-0.85	83.56	areal	6956	1060	5846
16:29:22.576 -> euler	-79.52	-0.23	84.94	areal	7006	1003	6046
16:29:22.576 -> euler	-79.80	0.40	86.32	areal	7055	939	6238
16:29:22.616 -> euler	-80.05	1.05	87.68	areal	7100	877	6427
16:29:22.616 -> euler	-80.29	1.70	89.04	areal	7121	823	6612
16:29:22.616 -> euler	-80.56	2.37	90.38	areal	7182	757	6796
16:29:22.616 -> euler	-80.81	3.05	91.72	areal	7181	685	6985
16:29:22.656 -> euler	-81.05	3.73	93.05	areal	7201	619	7168
16:29:22.656 -> euler	-81.29	4.42	94.37	areal	7217	548	7352
16:29:22.656 -> euler	-81.54	5.11	95.68	areal	7232	492	7538
16:29:22.656 -> euler	-81.79	5.81	96.99	areal	7221	367	7728
16:29:22.695 -> euler	-81.93	6.50	98.28	areal	7193	243	7917
16:29:22.695 -> euler	-81.94	7.18	99.57	areal	7156	134	8111
16:29:22.695 -> euler	-81.87	7.85	100.84	areal	7121	66	8307
16:29:22.695 -> euler	-81.77	8.50	102.08	areal	7059	0	8503
16:29:22.736 -> euler	-81.69	9.14	103.31	areal	7005	-106	8705
16:29:22.736 -> euler	-81.72	9.76	104.50	areal	7143	-155	8927
16:29:22.736 -> euler	-81.97	10.36	105.68	areal	6971	-174	9162
16:29:22.736 -> euler	-82.32	10.97	106.84	areal	6930	-270	9350
16:29:22.777 -> euler	-82.58	11.56	107.96	areal	6863	-352	9542
16:29:22.777 -> euler	-82.67	12.15	109.08	areal	6817	-381	9708
16:29:22.777 -> euler	-82.67	12.74	110.18	areal	6741	-407	9858
16:29:22.777 -> euler	-82.66	13.33	111.25	areal	6676	-443	10002
16:29:22.815 -> euler	-82.64	13.91	112.30	areal	6634	-532	10149
16:29:22.815 -> euler	-82.63	14.48	113.34	areal	6576	-680	10291
16:29:22.815 -> euler	-82.56	15.03	114.34	areal	6515	-834	10435
16:29:22.815 -> euler	-82.44	15.54	115.31	areal	6461	-926	10587
16:29:22.857 -> euler	-82.32	16.04	116.27	areal	6413	-976	10748
16:29:22.857 -> euler	-82.20	16.53	117.19	areal	6367	-998	10915
16:29:22.857 -> euler	-82.10	17.00	118.08	areal	6320	-1029	11088
16:29:22.857 -> euler	-81.96	17.46	118.94	areal	6293	-1083	11270
16:29:22.896 -> euler	-81.76	17.90	119.79	areal	6280	-1159	11447
16:29:22.896 -> euler	-81.48	18.31	120.61	areal	6235	-1177	11615
16:29:22.896 -> euler	-81.24	18.71	121.42	areal	6204	-1156	11775
16:29:22.896 -> euler	-81.13	19.10	122.19	areal	6179	-1099	11921
16:29:22.937 -> euler	-81.19	19.50	122.94	areal	6155	-1045	12044
16:29:22.937 -> euler	-81.36	19.90	123.68	areal	6122	-1023	12149
16:29:22.937 -> euler	-81.61	20.32	124.40	areal	6087	-1034	12243
16:29:22.937 -> euler	-81.86	20.74	125.10	areal	6044	-1074	12327
16:29:22.977 -> euler	-82.07	21.16	125.79	areal	5996	-1133	12410
16:29:22.977 -> euler	-82.24	21.59	126.47	areal	5965	-1202	12484
16:29:22.977 -> euler	-82.31	22.02	127.14	areal	5940	-1279	12550
16:29:22.977 -> euler	-82.33	22.46	127.80	areal	5886	-1357	12612
16:29:23.015 -> euler	-82.34	22.90	128.42	areal	5826	-1435	12674
16:29:23.015 -> euler	-82.41	23.32	129.03	areal	5763	-1529	12728
16:29:23.015 -> euler	-82.54	23.75	129.61	areal	5702	-1642	12778
16:29:23.015 -> euler	-82.70	24.17	130.15	areal	5648	-1769	12822
16:29:23.057 -> euler	-82.88	24.58	130.66	areal	5602	-1900	12859
16:29:23.057 -> euler	-83.06	24.99	131.15	areal	5567	-2037	12891
16:29:23.057 -> euler	-83.20	25.38	131.61	areal	5533	-2166	12918
16:29:23.057 -> euler	-83.31	25.75	132.03	areal	5503	-2286	12951
16:29:23.097 -> euler	-83.39	26.12	132.43	areal	5477	-2394	12983
16:29:23.097 -> euler	-83.45	26.47	132.79	areal	5453	-2494	13011
16:29:23.097 -> euler	-83.51	26.81	133.12	areal	5429	-2587	13037
16:29:23.097 -> euler	-83.57	27.13	133.40	areal	5407	-2680	13058
16:29:23.138 -> euler	-83.63	27.45	133.66	areal	5387	-2771	13075
16:29:23.138 -> euler	-83.69	27.74	133.87	areal	5375	-2851	13088
16:29:23.138 -> euler	-83.77	28.03	134.06	areal	5365	-2927	13095
16:29:23.138 -> euler	-83.85	28.30	134.21	areal	5362	-2994	13100
16:29:23.177 -> euler	-83.95	28.56	134.33	areal	5360	-3057	13104
16:29:23.177 -> euler	-84.03	28.81	134.41	areal	5361	-3112	13104
16:29:23.177 -> euler	-84.08	29.05	134.47	areal	5364	-3153	13103
16:29:23.177 -> euler	-84.13	29.29	134.50	areal	5372	-3185	13103
16:29:23.215 -> euler	-84.16	29.52	134.50	areal	5386	-3206	13104
16:29:23.215 -> euler	-84.18	29.75	134.49	areal	5409	-3217	13105
16:29:23.215 -> euler	-84.17	29.98	134.45	areal	5439	-3215	13106
16:29:23.215 -> euler	-84.14	30.21	134.40	areal	5478	-3201	13109
16:29:23.257 -> euler	-84.09	30.45	134.35	areal	5520	-3175	13112
16:29:23.257 -> euler	-84.03	30.70	134.28	areal	5560	-3147	13116
16:29:23.257 -> euler	-84.00	30.96	134.22	areal	5598	-3114	13118
16:29:23.257 -> euler	-83.98	31.22	134.16	areal	5636	-3085	13115
16:29:23.296 -> euler	-83.99	31.50	134.08	areal	5680	-3059	13109
16:29:23.296 -> euler	-84.00	31.80	134.01	areal	5714	-3037	13100
16:29:23.296 -> euler	-84.03	32.10	133.95	areal	5742	-3016	13094
16:29:23.296 -> euler	-84.10	32.43	133.88	areal	5764	-3000	13092
16:29:23.331 -> euler	-84.21	32.75	133.81	areal	5786	-2991	13093
16:29:23.331 -> euler	-84.36	33.10	133.74	areal	5808	-2997	13095
